service_id,age,years_of_service,deployment_days_last_90,avg_duty_hours_per_week,consecutive_duty_days,leave_days_taken_last_90,sleep_hours_avg,family_contact_days_last_30,disciplinary_flags_last_180,prior_incident_count,self_report_mood_score,journal_text,latent_stress_true,risk_label
SVC00348,52,16,88,58.0,22,12,6.43,15,1,0,4,"Routine day, nothing much to report.",0.545,Medium
SVC00348,52,16,4,61.4,7,6,6.9,5,0,0,2,"Been a normal week, keeping busy with regular tasks.",0.456,Medium
SVC00348,52,16,80,58.8,2,8,7.57,11,0,0,7,"Been a normal week, keeping busy with regular tasks.",0.426,Medium
SVC00348,52,16,85,62.6,22,0,6.12,5,0,0,6,"Routine day, nothing much to report.",0.748,High
SVC00349,52,19,90,58.9,17,1,6.68,11,0,0,3,"Routine day, nothing much to report.",0.567,Medium
SVC00349,52,19,83,40.1,7,10,5.27,5,0,0,4,"Usual duty hours, a bit tired but okay overall.",0.457,Medium
SVC00349,52,19,86,58.8,21,0,7.19,18,1,0,3,"Feeling isolated, it's been weeks since I saw my family.",0.762,High
SVC00349,52,19,59,43.3,6,12,9.2,10,0,0,1,"Feeling isolated, it's been weeks since I saw my family.",0.421,Medium
SVC00349,52,19,7,33.8,15,1,6.15,15,0,0,7,"Been a normal week, keeping busy with regular tasks.",0.415,Medium
SVC00349,52,19,70,57.9,6,13,7.0,3,0,0,3,Really frustrated and anxious about the extended deployment.,0.657,High
SVC00350,43,12,8,56.1,21,3,5.38,15,1,0,6,"Been a normal week, keeping busy with regular tasks.",0.505,Medium
SVC00350,43,12,65,63.8,21,4,7.05,4,0,0,1,Really frustrated and anxious about the extended deployment.,0.708,High
SVC00350,43,12,75,40.3,28,14,6.95,6,0,0,5,"Nothing unusual, just getting through the schedule.",0.62,Medium
SVC00350,43,12,34,58.4,0,14,4.95,11,0,0,3,"Usual duty hours, a bit tired but okay overall.",0.454,Medium
SVC00350,43,12,33,62.7,25,3,5.42,16,0,0,9,"Good day today, training went well and I got some rest.",0.547,Medium
SVC00350,43,12,24,36.7,3,8,9.5,15,0,0,4,"Had a great time during the sports session, morale is high.",0.203,Low
SVC00351,50,1,80,94.7,9,6,6.71,5,2,1,6,The back-to-back duty shifts are wearing me down badly.,0.849,High
SVC00351,50,1,84,75.1,24,2,6.57,0,1,0,3,"Feeling isolated, it's been weeks since I saw my family.",0.961,High
SVC00351,50,1,71,51.5,13,10,6.13,9,0,0,1,"Usual duty hours, a bit tired but okay overall.",0.623,Medium
SVC00351,50,1,49,69.7,3,6,4.89,12,0,1,1,"Standard patrol schedule, no major issues.",0.623,Medium
SVC00351,50,1,85,55.2,5,5,8.84,0,0,0,1,"Nothing unusual, just getting through the schedule.",0.552,Medium
SVC00351,50,1,1,39.9,30,11,4.59,2,0,0,4,"Nothing unusual, just getting through the schedule.",0.502,Medium
SVC00352,34,15,72,59.1,11,12,7.51,6,0,0,5,"Routine day, nothing much to report.",0.528,Medium
SVC00352,34,15,65,65.7,3,13,6.9,3,0,0,8,"Routine day, nothing much to report.",0.541,Medium
SVC00352,34,15,6,87.1,16,11,5.23,8,1,0,8,"Nothing unusual, just getting through the schedule.",0.589,Medium
SVC00352,34,15,0,56.2,28,7,4.73,17,0,0,5,"Standard patrol schedule, no major issues.",0.636,Medium
SVC00352,34,15,79,54.7,4,4,4.44,8,0,1,3,"Feeling isolated, it's been weeks since I saw my family.",0.769,High
SVC00352,34,15,55,37.8,13,10,7.0,11,0,1,1,"Been a normal week, keeping busy with regular tasks.",0.587,Medium
SVC00353,38,12,29,48.5,22,10,5.21,4,0,0,2,"Slept well last night, feeling fresh for duty.",0.595,Medium
SVC00353,38,12,28,56.0,16,4,7.96,1,0,0,1,"Extremely exhausted, haven't slept properly in days.",0.706,High
SVC00353,38,12,57,50.6,29,12,9.46,10,0,0,10,"Routine day, nothing much to report.",0.552,Medium
SVC00353,38,12,59,60.9,10,14,6.91,4,0,2,5,"Usual duty hours, a bit tired but okay overall.",0.642,Medium
SVC00353,38,12,54,51.2,30,8,5.74,10,1,0,10,"Usual duty hours, a bit tired but okay overall.",0.543,Medium
SVC00353,38,12,18,47.1,15,10,7.52,1,1,0,9,"Standard patrol schedule, no major issues.",0.38,Low
SVC00354,27,9,28,67.1,20,11,5.9,7,1,1,9,"Standard patrol schedule, no major issues.",0.452,Medium
SVC00354,27,9,16,55.9,26,12,5.26,2,0,0,6,"Standard patrol schedule, no major issues.",0.542,Medium
SVC00354,27,9,70,61.5,24,3,6.47,8,1,0,9,"Standard patrol schedule, no major issues.",0.636,Medium
SVC00354,27,9,28,59.4,16,1,4.49,8,1,0,9,"Slept well last night, feeling fresh for duty.",0.695,High
SVC00354,27,9,24,53.9,7,10,7.74,7,0,0,8,"Nothing unusual, just getting through the schedule.",0.512,Medium
SVC00354,27,9,13,46.3,11,14,5.84,12,0,0,2,"Routine day, nothing much to report.",0.489,Medium
SVC00355,28,10,36,56.7,9,4,3.92,11,0,0,5,Really frustrated and anxious about the extended deployment.,0.559,Medium
SVC00355,28,10,10,73.9,15,12,5.0,4,0,0,1,"Nothing unusual, just getting through the schedule.",0.647,Medium
SVC00355,28,10,84,55.8,23,13,5.85,11,0,0,2,"Struggling to cope, everything feels overwhelming lately.",0.701,High
SVC00355,28,10,42,37.8,3,7,6.43,9,1,0,4,"Struggling to cope, everything feels overwhelming lately.",0.471,Medium
SVC00355,28,10,13,72.7,2,10,5.68,14,0,0,3,"Slept well last night, feeling fresh for duty.",0.373,Low
SVC00355,28,10,68,72.2,21,14,6.13,2,0,0,10,"Good day today, training went well and I got some rest.",0.586,Medium
SVC00356,48,10,59,38.4,30,8,7.53,18,1,0,3,"Been a normal week, keeping busy with regular tasks.",0.554,Medium
SVC00356,48,10,76,45.3,8,14,9.03,16,1,0,4,"Routine day, nothing much to report.",0.515,Medium
SVC00356,48,10,52,44.4,22,1,6.33,10,1,0,7,"Usual duty hours, a bit tired but okay overall.",0.571,Medium
SVC00356,48,10,29,55.4,21,11,6.88,12,0,0,10,"Nothing unusual, just getting through the schedule.",0.477,Medium
SVC00356,48,10,86,52.1,20,12,4.89,0,0,0,10,"Usual duty hours, a bit tired but okay overall.",0.64,Medium
SVC00356,48,10,82,65.6,3,13,5.96,4,0,1,4,"Usual duty hours, a bit tired but okay overall.",0.511,Medium
SVC00357,21,3,64,56.3,27,4,7.43,14,0,0,1,"Struggling to cope, everything feels overwhelming lately.",0.779,High
SVC00357,21,3,41,30.0,10,3,7.59,13,0,0,10,"Nothing unusual, just getting through the schedule.",0.424,Medium
SVC00357,21,3,32,36.6,15,13,6.59,12,0,0,9,"Good day today, training went well and I got some rest.",0.291,Low
SVC00357,21,3,36,41.7,1,9,3.99,17,0,0,8,"Been a normal week, keeping busy with regular tasks.",0.215,Low
SVC00357,21,3,74,43.4,12,10,5.89,16,0,0,6,"Standard patrol schedule, no major issues.",0.465,Medium
SVC00357,21,3,46,52.8,11,5,5.04,18,0,0,7,"Solid week, workload was manageable and the team is in good spirits.",0.5,Medium
SVC00358,48,20,86,48.1,30,2,9.46,15,0,0,6,"Struggling to cope, everything feels overwhelming lately.",0.707,High
SVC00358,48,20,56,59.3,27,12,6.07,10,0,0,9,"Extremely exhausted, haven't slept properly in days.",0.546,Medium
SVC00358,48,20,5,55.8,18,13,5.79,15,0,0,5,"Usual duty hours, a bit tired but okay overall.",0.461,Medium
SVC00358,48,20,47,37.7,2,10,7.68,1,0,0,7,"Solid week, workload was manageable and the team is in good spirits.",0.351,Low
SVC00358,48,20,76,52.1,15,9,6.98,19,0,0,4,"Routine day, nothing much to report.",0.556,Medium
SVC00358,48,20,67,30.3,13,7,7.99,4,0,0,7,"Standard patrol schedule, no major issues.",0.451,Medium
SVC00359,27,9,80,53.7,27,5,6.56,17,0,0,10,"Nothing unusual, just getting through the schedule.",0.557,Medium
SVC00359,27,9,66,47.6,14,11,7.97,6,0,1,3,"Usual duty hours, a bit tired but okay overall.",0.52,Medium
SVC00359,27,9,84,40.0,27,3,6.33,9,0,0,4,The back-to-back duty shifts are wearing me down badly.,0.717,High
SVC00359,27,9,60,30.0,9,10,6.66,0,0,0,5,"Been a normal week, keeping busy with regular tasks.",0.46,Medium
SVC00359,27,9,89,46.6,10,1,5.85,17,0,0,7,"Been a normal week, keeping busy with regular tasks.",0.517,Medium
SVC00359,27,9,39,49.7,19,6,6.21,9,0,0,2,"Been a normal week, keeping busy with regular tasks.",0.511,Medium
SVC00360,25,7,17,67.2,10,12,5.25,7,0,0,1,"Routine day, nothing much to report.",0.548,Medium
SVC00360,25,7,8,47.3,28,6,8.07,18,0,0,6,"Nothing unusual, just getting through the schedule.",0.464,Medium
SVC00360,25,7,17,53.6,12,13,4.37,1,0,0,9,"Standard patrol schedule, no major issues.",0.47,Medium
SVC00360,25,7,10,49.9,16,7,6.72,16,0,0,8,"Nothing unusual, just getting through the schedule.",0.379,Low
SVC00360,25,7,49,51.8,28,6,6.5,16,0,0,10,"Routine day, nothing much to report.",0.593,Medium
SVC00360,25,7,86,37.8,7,13,7.2,16,0,0,2,"Been a normal week, keeping busy with regular tasks.",0.502,Medium
SVC00361,21,3,87,48.8,22,1,5.01,4,0,0,4,The back-to-back duty shifts are wearing me down badly.,0.797,High
SVC00361,21,3,28,43.5,23,11,6.01,4,0,0,3,"Been a normal week, keeping busy with regular tasks.",0.531,Medium
SVC00361,21,3,89,44.3,15,1,5.37,0,0,0,5,"Struggling to cope, everything feels overwhelming lately.",0.686,High
SVC00361,21,3,63,62.9,4,9,8.25,2,0,1,8,"Standard patrol schedule, no major issues.",0.515,Medium
SVC00361,21,3,71,77.4,2,10,6.4,12,0,1,2,"Usual duty hours, a bit tired but okay overall.",0.579,Medium
SVC00361,21,3,24,61.2,8,6,4.45,19,0,0,8,"Standard patrol schedule, no major issues.",0.531,Medium
SVC00362,21,3,14,51.7,26,3,4.81,10,0,0,8,"Feeling isolated, it's been weeks since I saw my family.",0.522,Medium
SVC00362,21,3,12,41.0,17,0,7.27,3,0,0,6,"Usual duty hours, a bit tired but okay overall.",0.444,Medium
SVC00362,21,3,30,53.3,17,12,7.59,11,1,0,8,"Nothing unusual, just getting through the schedule.",0.383,Low
SVC00362,21,3,41,74.5,30,12,5.14,19,0,0,7,"Standard patrol schedule, no major issues.",0.603,Medium
SVC00362,21,3,84,54.3,2,3,5.66,9,0,0,8,"Routine day, nothing much to report.",0.562,Medium
SVC00362,21,3,2,51.7,14,10,3.6,8,0,0,8,"Standard patrol schedule, no major issues.",0.378,Low
SVC00363,25,7,87,45.4,12,7,6.56,14,0,0,1,"Extremely exhausted, haven't slept properly in days.",0.687,High
SVC00363,25,7,37,30.0,30,7,7.04,2,0,1,5,"Standard patrol schedule, no major issues.",0.516,Medium
SVC00363,25,7,34,59.1,27,11,6.7,16,0,0,5,The back-to-back duty shifts are wearing me down badly.,0.657,High
SVC00363,25,7,77,60.1,8,8,7.88,13,1,0,1,"Standard patrol schedule, no major issues.",0.626,Medium
SVC00363,25,7,8,39.0,28,7,5.7,17,0,1,8,Really frustrated and anxious about the extended deployment.,0.415,Medium
SVC00363,25,7,31,50.9,9,3,7.57,16,0,0,3,"Nothing unusual, just getting through the schedule.",0.558,Medium
SVC00364,29,11,48,52.4,24,2,6.91,14,0,0,5,"Nothing unusual, just getting through the schedule.",0.489,Medium
SVC00364,29,11,37,53.7,1,5,5.71,13,0,0,4,"Usual duty hours, a bit tired but okay overall.",0.554,Medium
SVC00364,29,11,19,39.9,16,9,5.12,11,0,0,3,"Extremely exhausted, haven't slept properly in days.",0.411,Medium
SVC00364,29,11,79,44.5,2,0,9.07,9,0,0,8,"Struggling to cope, everything feels overwhelming lately.",0.41,Medium
SVC00364,29,11,42,55.9,13,4,5.34,3,0,0,9,"Been a normal week, keeping busy with regular tasks.",0.529,Medium
SVC00364,29,11,77,73.2,23,9,7.02,19,1,0,6,"Standard patrol schedule, no major issues.",0.585,Medium
SVC00365,53,27,86,61.8,27,6,7.3,16,0,1,4,"Usual duty hours, a bit tired but okay overall.",0.783,High
SVC00365,53,27,84,61.7,18,2,5.78,0,1,0,2,"Feeling steady. Caught up with family on call, that helped a lot.",0.77,High
SVC00365,53,27,65,49.3,6,9,4.88,16,0,0,4,"Routine day, nothing much to report.",0.506,Medium
SVC00365,53,27,49,44.5,17,2,6.69,9,1,0,7,"Been a normal week, keeping busy with regular tasks.",0.502,Medium
SVC00365,53,27,55,52.6,25,2,4.99,4,0,0,9,"Struggling to cope, everything feels overwhelming lately.",0.664,High
SVC00365,53,27,69,61.7,14,2,6.02,10,0,0,2,"Struggling to cope, everything feels overwhelming lately.",0.672,High
SVC00366,39,21,51,53.6,28,0,5.7,16,1,0,6,"Been a normal week, keeping busy with regular tasks.",0.705,High
SVC00366,39,21,70,52.4,4,13,7.69,2,0,0,7,The back-to-back duty shifts are wearing me down badly.,0.506,Medium
SVC00366,39,21,15,55.5,6,10,8.31,6,0,0,4,"Nothing unusual, just getting through the schedule.",0.489,Medium
SVC00366,39,21,12,38.8,26,8,6.55,4,0,0,2,"Routine day, nothing much to report.",0.573,Medium
SVC00366,39,21,12,51.1,1,14,5.77,0,0,0,7,"Routine day, nothing much to report.",0.29,Low
SVC00366,39,21,53,51.4,15,5,9.08,1,0,1,7,"Been a normal week, keeping busy with regular tasks.",0.582,Medium
SVC00367,41,3,46,31.1,25,7,9.04,18,0,0,5,"Had a great time during the sports session, morale is high.",0.336,Low
SVC00367,41,3,66,47.5,11,5,3.6,18,0,0,6,"Struggling to cope, everything feels overwhelming lately.",0.506,Medium
SVC00367,41,3,8,59.0,14,11,6.35,15,0,0,3,"Standard patrol schedule, no major issues.",0.492,Medium
SVC00367,41,3,15,43.9,25,2,6.81,0,1,0,10,"Been a normal week, keeping busy with regular tasks.",0.406,Medium
SVC00367,41,3,66,54.4,2,3,6.71,3,0,0,7,"Been a normal week, keeping busy with regular tasks.",0.39,Low
SVC00367,41,3,57,54.4,17,13,5.12,2,1,0,6,"Standard patrol schedule, no major issues.",0.603,Medium
SVC00368,47,5,25,50.0,25,14,4.97,16,0,0,10,"Slept well last night, feeling fresh for duty.",0.391,Low
SVC00368,47,5,10,75.2,18,12,6.09,4,0,0,5,"Feeling isolated, it's been weeks since I saw my family.",0.659,High
SVC00368,47,5,26,46.8,1,2,6.51,14,0,0,1,"Slept well last night, feeling fresh for duty.",0.442,Medium
SVC00368,47,5,51,47.8,17,7,3.55,19,1,0,8,"Routine day, nothing much to report.",0.536,Medium
SVC00368,47,5,11,62.3,26,9,7.72,19,0,0,9,"Routine day, nothing much to report.",0.58,Medium
SVC00368,47,5,54,50.3,8,9,8.1,16,0,0,6,"Nothing unusual, just getting through the schedule.",0.442,Medium
SVC00369,29,6,43,52.4,5,1,8.19,2,1,0,9,"Been a normal week, keeping busy with regular tasks.",0.531,Medium
SVC00369,29,6,6,55.7,11,6,5.79,18,0,0,1,"Standard patrol schedule, no major issues.",0.562,Medium
SVC00369,29,6,37,60.5,1,13,7.93,15,1,0,4,"Been a normal week, keeping busy with regular tasks.",0.394,Low
SVC00369,29,6,84,62.7,28,7,7.13,6,0,0,2,"Struggling to cope, everything feels overwhelming lately.",0.7,High
SVC00369,29,6,1,61.6,5,9,4.82,4,0,0,8,The back-to-back duty shifts are wearing me down badly.,0.347,Low
SVC00369,29,6,64,43.3,13,12,4.41,10,0,0,5,"Been a normal week, keeping busy with regular tasks.",0.436,Medium
SVC00370,26,6,81,53.7,22,5,5.88,10,0,0,9,The back-to-back duty shifts are wearing me down badly.,0.674,High
SVC00370,26,6,57,65.2,26,12,4.97,9,0,0,10,"Routine day, nothing much to report.",0.62,Medium
SVC00370,26,6,3,51.7,8,9,2.69,16,1,0,7,"Routine day, nothing much to report.",0.422,Medium
SVC00370,26,6,44,41.0,22,5,5.79,9,0,0,9,"Had a great time during the sports session, morale is high.",0.54,Medium
SVC00370,26,6,73,64.8,17,1,8.3,13,0,0,3,"Routine day, nothing much to report.",0.541,Medium
SVC00370,26,6,88,48.3,2,10,7.2,9,0,0,5,"Solid week, workload was manageable and the team is in good spirits.",0.499,Medium
SVC00371,35,17,17,44.4,7,12,6.86,8,0,0,5,"Standard patrol schedule, no major issues.",0.404,Medium
SVC00371,35,17,9,30.0,21,0,5.57,3,0,0,4,"Standard patrol schedule, no major issues.",0.444,Medium
SVC00371,35,17,47,55.8,14,3,7.43,8,0,0,3,"Usual duty hours, a bit tired but okay overall.",0.618,Medium
SVC00371,35,17,22,49.8,8,12,6.93,19,0,0,7,"Routine day, nothing much to report.",0.346,Low
SVC00371,35,17,53,64.0,26,11,8.57,0,0,1,1,"Been a normal week, keeping busy with regular tasks.",0.701,High
SVC00371,35,17,2,46.6,14,7,7.04,10,0,0,9,The back-to-back duty shifts are wearing me down badly.,0.297,Low
SVC00372,21,3,59,49.2,25,7,6.91,13,0,1,9,"Usual duty hours, a bit tired but okay overall.",0.573,Medium
SVC00372,21,3,36,47.6,22,4,8.86,16,1,0,6,"Nothing unusual, just getting through the schedule.",0.584,Medium
SVC00372,21,3,5,51.9,17,6,5.21,3,0,0,5,"Routine day, nothing much to report.",0.556,Medium
SVC00372,21,3,73,35.0,26,3,5.53,19,1,0,9,"Solid week, workload was manageable and the team is in good spirits.",0.554,Medium
SVC00372,21,3,54,30.0,5,10,6.66,14,0,0,8,"Slept well last night, feeling fresh for duty.",0.326,Low
SVC00372,21,3,42,61.8,6,10,8.53,2,0,0,3,"Been a normal week, keeping busy with regular tasks.",0.541,Medium
SVC00373,25,7,54,64.8,27,5,5.0,16,1,0,3,"Extremely exhausted, haven't slept properly in days.",0.711,High
SVC00373,25,7,52,56.8,6,3,8.39,0,0,0,1,Really frustrated and anxious about the extended deployment.,0.658,High
SVC00373,25,7,72,62.7,13,7,7.74,11,0,1,2,"Nothing unusual, just getting through the schedule.",0.678,High
SVC00373,25,7,71,52.1,22,11,6.26,0,0,0,9,"Nothing unusual, just getting through the schedule.",0.531,Medium
SVC00373,25,7,51,65.4,13,2,5.71,16,0,0,1,"Struggling to cope, everything feels overwhelming lately.",0.69,High
SVC00373,25,7,32,57.0,17,10,5.89,5,0,0,9,"Routine day, nothing much to report.",0.6,Medium
SVC00374,52,25,32,60.4,13,13,6.98,10,0,0,2,"Routine day, nothing much to report.",0.447,Medium
SVC00374,52,25,67,63.2,30,5,4.16,11,0,0,9,Really frustrated and anxious about the extended deployment.,0.713,High
SVC00374,52,25,73,74.0,15,0,4.73,4,0,1,8,Really frustrated and anxious about the extended deployment.,0.691,High
SVC00374,52,25,16,52.1,1,13,6.99,7,0,0,5,"Routine day, nothing much to report.",0.365,Low
SVC00374,52,25,58,50.1,15,6,6.38,2,0,0,2,"Extremely exhausted, haven't slept properly in days.",0.679,High
SVC00374,52,25,87,51.5,1,4,5.39,13,0,0,10,"Nothing unusual, just getting through the schedule.",0.438,Medium
SVC00375,37,3,62,49.2,28,11,7.97,2,0,0,2,The back-to-back duty shifts are wearing me down badly.,0.657,High
SVC00375,37,3,50,33.4,15,7,6.65,14,0,0,6,"Good day today, training went well and I got some rest.",0.322,Low
SVC00375,37,3,34,56.1,24,2,7.48,14,0,0,10,"Standard patrol schedule, no major issues.",0.54,Medium
SVC00375,37,3,54,55.4,12,10,5.49,11,0,0,10,"Nothing unusual, just getting through the schedule.",0.377,Low
SVC00375,37,3,57,44.0,3,6,5.65,16,0,0,5,"Slept well last night, feeling fresh for duty.",0.387,Low
SVC00375,37,3,41,59.7,5,13,3.92,0,0,0,6,"Nothing unusual, just getting through the schedule.",0.497,Medium
SVC00376,28,5,74,49.7,4,1,8.03,1,0,0,4,"Routine day, nothing much to report.",0.606,Medium
SVC00376,28,5,76,87.0,10,10,5.44,10,0,0,1,"Usual duty hours, a bit tired but okay overall.",0.692,High
SVC00376,28,5,88,39.0,19,14,8.47,18,1,0,6,"Been a normal week, keeping busy with regular tasks.",0.529,Medium
SVC00376,28,5,34,71.1,15,9,6.63,4,0,0,4,"Slept well last night, feeling fresh for duty.",0.565,Medium
SVC00376,28,5,58,57.5,3,5,7.44,3,0,0,8,"Solid week, workload was manageable and the team is in good spirits.",0.396,Low
SVC00376,28,5,81,72.0,12,11,6.39,11,0,1,3,"Usual duty hours, a bit tired but okay overall.",0.593,Medium
SVC00377,38,20,35,51.9,10,4,5.87,14,0,0,4,"Standard patrol schedule, no major issues.",0.337,Low
SVC00377,38,20,10,43.6,28,12,8.84,12,0,0,8,"Nothing unusual, just getting through the schedule.",0.39,Low
SVC00377,38,20,67,31.8,14,13,6.14,9,0,0,2,"Usual duty hours, a bit tired but okay overall.",0.593,Medium
SVC00377,38,20,67,37.6,29,7,5.26,13,1,0,7,"Feeling isolated, it's been weeks since I saw my family.",0.741,High
SVC00377,38,20,17,38.3,12,11,3.89,6,0,0,1,"Been a normal week, keeping busy with regular tasks.",0.437,Medium
SVC00377,38,20,36,43.7,2,8,5.69,9,1,0,10,"Slept well last night, feeling fresh for duty.",0.286,Low
SVC00378,54,6,86,56.6,15,13,5.81,15,0,0,2,"Routine day, nothing much to report.",0.567,Medium
SVC00378,54,6,36,66.1,7,9,4.1,18,0,0,7,"Nothing unusual, just getting through the schedule.",0.612,Medium
SVC00378,54,6,90,39.8,14,1,7.0,1,0,0,5,"Nothing unusual, just getting through the schedule.",0.623,Medium
SVC00378,54,6,3,68.2,4,8,4.25,2,0,0,2,"Slept well last night, feeling fresh for duty.",0.611,Medium
SVC00378,54,6,85,68.2,8,13,6.25,4,0,0,9,Really frustrated and anxious about the extended deployment.,0.626,Medium
SVC00378,54,6,33,35.8,9,9,8.15,6,0,0,8,"Routine day, nothing much to report.",0.397,Low
SVC00379,31,13,30,58.0,21,2,6.13,6,2,1,1,Really frustrated and anxious about the extended deployment.,0.672,High
SVC00379,31,13,33,39.9,2,1,5.85,2,0,1,10,"Feeling isolated, it's been weeks since I saw my family.",0.398,Low
SVC00379,31,13,5,55.4,5,6,4.87,19,0,0,7,"Routine day, nothing much to report.",0.358,Low
SVC00379,31,13,0,56.4,0,9,6.52,5,0,0,1,"Standard patrol schedule, no major issues.",0.471,Medium
SVC00379,31,13,47,42.4,3,11,7.24,4,0,0,7,"Good day today, training went well and I got some rest.",0.311,Low
SVC00379,31,13,11,50.5,24,2,7.06,13,0,0,6,"Usual duty hours, a bit tired but okay overall.",0.539,Medium
SVC00380,26,2,14,49.3,8,0,7.34,3,0,1,3,"Standard patrol schedule, no major issues.",0.365,Low
SVC00380,26,2,25,48.2,17,0,6.4,13,0,0,6,"Standard patrol schedule, no major issues.",0.599,Medium
SVC00380,26,2,61,43.8,6,14,5.52,5,0,1,5,"Standard patrol schedule, no major issues.",0.532,Medium
